01/01/2017,6:25,6:45,8:01,12:40,1:00,2:52,3:30,5:13,5:18,6:42,7:30,
02/01/2017,6:25,6:45,8:01,12:41,1:00,2:52,3:30,5:14,5:19,6:43,7:30
03/01/2017,6:25,6:45,8:01,12:41,1:00,2:53,3:30,5:15,5:20,6:44,7:30,
04/01/2017,6:25,6:45,8:01,12:42,1:00,2:54,3:30,5:16,5:21,6:45,7:30,
05/01/2017,6:25,6:45,8:01,12:42,1:00,2:55,3:30,5:17,5:22,6:45,7:30,
06/01/2017,6:25,6:45,8:01,12:42,1:00,2:56,3:30,5:18,5:23,6:46,7:30,
07/01/2017,6:25,6:45,8:01,12:43,1:00,2:57,3:30,5:19,5:24,6:47,7:30,
08/01/2017,6:25,6:45,8:01,12:43,1:00,2:58,3:30,5:20,5:25,6:48,7:30,
09/01/2017,6:25,6:45,8:01,12:44,1:00,2:59,3:30,5:21,5:26,6:49,7:30,
10/01/2017,6:25,6:45,8:00,12:44,1:00,2:59,3:30,5:22,5:27,6:49,7:30,
11/01/2017,6:25,6:45,8:00,12:45,1:00,3:00,3:30,5:23,5:28,6:50,7:30,
12/01/2017,6:24,6:45,8:00,12:45,1:00,3:01,3:30,5:24,5:29,6:51,7:30,
13/01/2017,6:24,6:45,7:59,12:45,1:00,3:02,3:45,5:25,5:30,6:52,7:30,
14/01/2017,6:24,6:45,7:59,12:46,1:00,3:03,3:45,5:26,5:31,6:53,7:30,
15/01/2017,6:23,6:45,7:59,12:46,1:00,3:04,3:45,5:27,5:32,6:54,7:30,
16/01/2017,6:23,6:45,7:58,12:46,1:00,3:05,3:45,5:29,5:34,6:55,7:30,
17/01/2017,6:23,6:45,7:58,12:47,1:00,3:06,3:45,5:30,5:35,6:56,7:30,
18/01/2017,6:22,6:45,7:57,12:47,1:00,3:07,3:45,5:31,5:36,6:57,7:30,
19/01/2017,6:22,6:45,7:57,12:47,1:00,3:09,3:45,5:32,5:37,6:58,7:30,
20/01/2017,6:21,6:45,7:56,12:48,1:00,3:10,3:45,5:33,5:38,6:59,7:30,
21/01/2017,6:21,6:45,7:55,12:48,1:00,3:11,3:45,5:35,5:40,7:00,7:30,
22/01/2017,6:20,6:45,7:55,12:48,1:00,3:12,3:45,5:36,5:41,7:01,7:30,
23/01/2017,6:19,6:45,7:54,12:49,1:00,3:13,3:45,5:37,5:42,7:02,7:30,
24/01/2017,6:19,6:45,7:53,12:49,1:00,3:14,3:45,5:38,5:43,7:03,7:30,
25/01/2017,6:18,6:45,7:52,12:49,1:00,3:15,3:45,5:40,5:45,7:04,7:30,
26/01/2017,6:17,6:45,7:52,12:49,1:00,3:16,3:45,5:41,5:46,7:05,7:30,
27/01/2017,6:16,6:45,7:51,12:50,1:00,3:17,4:00,5:42,5:47,7:07,7:30,
28/01/2017,6:16,6:45,7:50,12:50,1:00,3:18,4:00,5:43,5:48,7:08,7:30,
29/01/2017,6:15,6:45,7:49,12:50,1:00,3:19,4:00,5:45,5:50,7:09,7:30,
30/01/2017,6:14,6:45,7:48,12:50,1:00,3:20,4:00,5:46,5:51,7:10,7:30,
31/01/2017,6:13,6:45,7:47,12:50,1:00,3:21,4:00,5:47,5:52,7:11,7:30,
